아티스트,곡명,앨범명,앨범이미지,유튜브링크
H.E.R.,For Anyone,Back of My Mind,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/097/252/82097252_1623915603699_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=e7UK6FG4SY4
소란 (SORAN),너를 공부해,너를 공부해,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/913/313/80913313_1484210232372_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=fRPpDJwzJgU
윤딴딴,신혼일기,신혼일기,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/389/856/81389856_1584340718742_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=55FHNnmpH08
데이브레이크 (DAYBREAK),살랑,노들뮤직 Vol. 2 가고 싶은 곳이 생겼는데,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/182/860/81182860_1554796123456_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vF2j3w1gh1M
훈스 (HOONS),얘가 이렇게 예뻤나,90 BPM,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/044/256/81044256_1524039747865_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=NQMBYyebXpE
최낙타,너 정말 예쁘다,시를 잊은 그대에게 OST Part.6 (tvN 월화드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/051/679/81051679_1523327239537_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=ppAlczrVgzw
Standing Egg (스탠딩 에그),무지개 (Feat. 윤닭 of 오브로젝트),The Artist Diary Project Part.12,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/798/945/80798945_1457689665451_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=LLnPH_mnwks
슈가볼 (Sugarbowl),HOW WAS YOUR DAY,HOW WAS YOUR DAY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/824/937/80824937_1464572872668_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=GQVKssScyTM
마리슈,Lover,Lover,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/506/340/81506340_1594892399552_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=EzfNgcL_ijg
뷰티핸섬 (BeautyHandsome),너를 좋아하니까,너를 사랑하니까,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/455/542/80455542_1408326337527_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=u0J8smRPoKU
원 모어 찬스 (one more chance),뭐가 그리 좋은지 몰라,one more chance 2nd mini,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/445/035/80445035_1403690048149_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HCG5DFSKMXM
10CM,폰서트,4.0,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/982/334/80982334_1504248685088_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=61pRq2zfsHo
딕펑스 (Dickpunks),별이 쏟아지는 너,신데렐라와 네 명의 기사 OST Part. 6 (tvN 금토드라마),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/868/492/80868492_1472805170450_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=zBdXJtZp-Zc
검정치마,Love Is All,TEAM BABY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/951/471/80951471_1496128018660_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=2UQlgW-cqL4
기프트 (GIFT),하늘 바람 별 그리고 여행,넌 나에게,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/944/863/81944863_1615859454301_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Kl8V7g2gy3Y
퍼플레인,Letter,퍼플레인 Purple Rain 2nd Single ＜Letter＞ (Pre-Release),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/538/180/81538180_1597305211069_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=FObQa0GRRnE
