아티스트,곡명,앨범명,앨범이미지,유튜브링크
Savage Garden,I Want You,Savage Garden,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/033/674/241/33674241_1651527930174_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HQt6jIKNwgU
N Sync,I JUST WANNA BE WITH YOU,N Sync (US Album),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/063/580/15063580_1405992847023_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=aD0aEGqL26M
Britney Spears,...Baby One More Time,...Baby One More Time,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/065/298/15065298_1576547295646_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=C-u5WLJ9Yk4
Santana,Smooth (Featuring Rob Thomas),Supernatural,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/065/659/15065659_1521179227700_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6Whgn_iE5uc
Muse,Muscle Museum,Showbiz,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/039/789/15039789_1392960419247_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lq_W19qo-X8
서태지와 아이들,난 알아요 (Club Mix),난 알아요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/033/627/15033627_1310526294473_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=TvL_C5N4-C0
투투 (Two Two),일과 이분의 일,투투 1 (일과이분의일 / 그대눈물까지도),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/413/971/80413971_1397801265578_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=5VebHstmpPw
김완선,삐에로는 우릴 보고 웃지,삐에로는 우릴 보고 웃지,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/033/651/15033651_1305697320602_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=vwNrL6LSEWY
엄정화,몰라,005.1999.06,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/034/959/15034959_1406079995109_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=jx8eJYWxRw0
알이에프 (R.ef),이별 공식,Rave Effect,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/034/580/15034580_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=QzQj3y6nCm8
듀스 (Deux),우리는,듀스 2집 - Deuxism,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/033/777/15033777_1576027015862_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=IWkxUdUyY_g
영턱스클럽,정 (위험한 이별),정,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/034/956/15034956_1381219160854_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nlr2UqzlIsw
언타이틀 (Untitle),책임져,책임져,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/034/882/15034882_1407733368073_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=kUE-3p9Mj4Q
