아티스트,곡명,앨범명,앨범이미지,유튜브링크
오왠 (O.WHEN),언젠,When I Begin,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/816/117/80816117_1464056513146_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=HIponMueu9Q
최유리,그래도,둘이,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/992/574/81992574_1618296315005_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=lwBPVEgehvQ
예빛,여정,여정,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/761/766/82761766_1655442438731_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=YbB1amhsRxg
슈가볼 (Sugarbowl),좋아져,좋아져,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/082/042/81082042_1530862000127_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=tn3HljL4MZk
뎁트,19 (Feat. nobody likes you pat),High-teen,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/948/873/81948873_1615879000674_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=DCVw84sQYOw
SWAY,그대는 봄이야 (Feat. 릴리 (Lily) & 윤서호),그대는 봄이야,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/613/834/83613834_1678443673112_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=BirzEZJXl48
스무살,날씨가 미쳤어,찰나의 찬란함,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/963/819/80963819_1499236959175_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=s0CWbIv-mQY
스텔라장 (Stella Jang) & 이민혁,인생 봄날 (Beautiful Mint Life),인생 봄날 (Beautiful Mint Life),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/443/917/81443917_1589766226886_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=6F94t0AL17g
윤한솔 & 새봄 (Saevom),나 너에게 특별한 사람이고 싶어,곁 2/2,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/614/509/81614509_1628832662374_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=1Nry4ELA-I4
김수영,꿈 (Still I Love You),꿈,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/527/82055527_1621583330224_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=JUdqs7MwRMY
나히 (Nahee),러브노트!,러브노트!,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/806/399/82806399_1657612864159_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=SCEcwJoWSHI
채옐 (Yel),그 무화과는 사랑을 한다,Tokyo Express,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/621/934/83621934_1678693973703_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=dF2-v9Gd4uo
nokdu,오늘같은 밤,nokdu EP Vol.1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/184/667/81184667_1554976070295_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OMbsXjjKlZw
고경미,시간을 돌려,시간을 돌려,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/575/345/82575345_1646896691306_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=U1EWoDL0mEE
최하트,Elastic Love,Elastic Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/518/222/82518222_1644114794110_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=juh1rmQiSRo
VIVIZ (비비지),Overdrive,The 3rd Mini Album 'VarioUS',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/494/144/83494144_1675132149226_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=0HUht3WZckQ
레인보우 노트 (Rainbow note),님 떠난 후,장덕 Tribute Project Vol. 1,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/800/902/81800902_1608599165015_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=OvOHvGLNH_E
뮤지,생각 생각 생각 (Feat. 수민),Color of night,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/103/426/81103426_1536567928200_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=sNJnp2uHCXc
로즈마일,홀가분해,호감 (Crush On You),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/806/678/82806678_1657187147665_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=Ttp-AXejhRM
Chil Label,Drive on Green (Feat. 안슬희 of 레인보우 노트),Drive on Green,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/555/934/83555934_1677028289750_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=cTnutczKF8s
Lure (루어),0917 (Feat. 희연 of 새벽공방),0917,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/973/524/82973524_1663146852661_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=nNeauqL_Smw
1％ (원퍼센트),Night Air,Night Air,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/574/924/83574924_1677218030288_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=wbZcGXlPEKI
은소금,그대 내게 다시 돌아오지 마요,그대 내게 다시 돌아오지 마요,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/083/130/479/83130479_1667465749783_1_600x600.JPG/dims/resize/Q_80,0",https://www.youtube.com/watch?v=w1ktupp0GCw
