장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_R&B／Soul,40,원슈타인,Single,Single,https://cdnimg.melon.co.kr/cm2/album/images/112/09/488/11209488_20230323115713_500.jpg,https://www.youtube.com/watch?v=2BzLz8pPS1c
국내_R&B／Soul,41,"수지 (Suzy), 백현 (BAEKHYUN)",Dream (Prod. by 박근태),Dream,https://cdnimg.melon.co.kr/cm/album/images/026/60/715/2660715_500.jpg,https://www.youtube.com/watch?v=WfYgbFBFe1E
국내_R&B／Soul,42,아이유,팔레트 (Feat. G-DRAGON),Palette,https://cdnimg.melon.co.kr/cm/album/images/100/56/666/10056666_500.jpg,https://www.youtube.com/watch?v=d9IxdwEFk1c
국내_R&B／Soul,43,Crush,Beautiful,도깨비 OST Part 4,https://cdnimg.melon.co.kr/cm/album/images/100/24/106/10024106_500.jpg,https://www.youtube.com/watch?v=W0cs6ciCt_k
국내_R&B／Soul,44,YENA (최예나),Love War (Feat. BE‘O),Love War,https://cdnimg.melon.co.kr/cm2/album/images/111/48/137/11148137_20230113140639_500.jpg,https://www.youtube.com/watch?v=AWIpPQ6z-rk
국내_R&B／Soul,45,코드 쿤스트 (CODE KUNST),이불 (Feat. BIG Naughty),Remember Archive,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_500.jpg,https://www.youtube.com/watch?v=yWW0fbcWVSo
국내_R&B／Soul,46,세븐틴,_WORLD,SEVENTEEN 4th Album Repackage ‘SECTOR 17',https://cdnimg.melon.co.kr/cm2/album/images/109/99/428/10999428_20220718113528_500.jpg,https://www.youtube.com/watch?v=VCDWg0ljbFQ
국내_R&B／Soul,47,G-DRAGON,"무제(無題) (Untitled, 2014)",권지용,https://cdnimg.melon.co.kr/cm/album/images/100/69/644/10069644_500.jpg,https://www.youtube.com/watch?v=9kaCAbIXuyg
국내_R&B／Soul,48,DEAN,instagram,instagram,https://cdnimg.melon.co.kr/cm/album/images/101/22/929/10122929_500.jpg,https://www.youtube.com/watch?v=wKyMIrBClYw
국내_R&B／Soul,49,디오 (D.O.),괜찮아도 괜찮아 (That's okay),괜찮아도 괜찮아 (That's okay) - SM STATION,https://cdnimg.melon.co.kr/cm/album/images/103/01/811/10301811_500.jpg,https://www.youtube.com/watch?v=zR043fcuV0Y
국내_R&B／Soul,50,브라운 아이즈,벌써 일년,Brown Eyes,https://cdnimg.melon.co.kr/cm/album/images/000/02/393/2393_500.jpg,https://www.youtube.com/watch?v=U89YuK4SD9E
