장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_포크／블루스,30,아이유,마음,마음,https://cdnimg.melon.co.kr/cm/album/images/023/19/008/2319008_500.jpg,https://www.youtube.com/watch?v=he2C4lx63M0
국내_포크／블루스,31,"코드 쿤스트 (CODE KUNST), 잔나비 최정훈, 사이먼 도미닉",사라진 모든 것들에게(with ELLE KOREA),RECONNECT,https://cdnimg.melon.co.kr/cm2/album/images/105/18/635/10518635_20201116120552_500.jpg,https://www.youtube.com/watch?v=3iA5uHLF9xk
국내_포크／블루스,32,윤딴딴,니가 보고싶은 밤,니가 보고싶은 밤,https://cdnimg.melon.co.kr/cm/album/images/100/39/982/10039982_500.jpg,https://www.youtube.com/watch?v=HCc1UvTQ1Hg
국내_포크／블루스,33,멜로망스,부끄럼,bright #4,https://cdnimg.melon.co.kr/cm/album/images/026/43/633/2643633_500.jpg,https://www.youtube.com/watch?v=EWTVqf0c84I
국내_포크／블루스,34,스탠딩 에그,Little Star,Lucky,https://cdnimg.melon.co.kr/cm/album/images/013/28/152/1328152_500.jpg,https://www.youtube.com/watch?v=dI8NZsjRyGk
국내_포크／블루스,35,원 모어 찬스 (one more chance),널 생각해,원모어찬스,https://cdnimg.melon.co.kr/cm/album/images/010/23/955/1023955_500.jpg,https://www.youtube.com/watch?v=vLRBqE3rRKU
국내_포크／블루스,36,오왠 (O.WHEN),오늘,When I Begin,https://cdnimg.melon.co.kr/cm/album/images/026/83/581/2683581_500.jpg,https://www.youtube.com/watch?v=_Y-lY0h4Xcw
국내_포크／블루스,37,볼빨간사춘기,Blue,Red Diary Page.1,https://cdnimg.melon.co.kr/cm/album/images/101/00/191/10100191_500.jpg,https://www.youtube.com/watch?v=nDBK2k0FwB8
국내_포크／블루스,38,BLACKPINK,STAY,SQUARE TWO,https://cdnimg.melon.co.kr/cm/album/images/100/11/491/10011491_500.jpg,https://www.youtube.com/watch?v=FzVR_fymZw4
국내_포크／블루스,39,볼빨간사춘기,프리지아,Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=gZwDBrVKccw
국내_포크／블루스,40,볼빨간사춘기,You(=I),Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=B6mI1mVMAB4
국내_포크／블루스,41,볼빨간사춘기,나들이 갈까,사춘기집Ⅰ 꽃기운,https://cdnimg.melon.co.kr/cm/album/images/102/68/898/10268898_500.jpg,https://www.youtube.com/watch?v=f4R__8yiyho
국내_포크／블루스,42,로제 (ROSÉ),Gone,R,https://cdnimg.melon.co.kr/cm2/album/images/105/76/966/10576966_20210312112253_500.jpg,https://www.youtube.com/watch?v=K9_VFxzCuQ0
국내_포크／블루스,43,아이유,가을 아침,꽃갈피 둘,https://cdnimg.melon.co.kr/cm/album/images/100/96/855/10096855_500.jpg,https://www.youtube.com/watch?v=ZDoH5dQ58ps
국내_포크／블루스,44,볼빨간사춘기,#첫사랑,#첫사랑,https://cdnimg.melon.co.kr/cm/album/images/101/27/486/10127486_500.jpg,https://www.youtube.com/watch?v=DhtUx_Yx_90
국내_포크／블루스,45,어쿠루브,헤어지던 밤,헤어지던 밤,https://cdnimg.melon.co.kr/cm/album/images/101/82/740/10182740_500.jpg,https://www.youtube.com/watch?v=fq4xOjtqG3M
국내_포크／블루스,46,10CM,가끔 연락하던 애 (@kyulisme),Remake 1.0,https://cdnimg.melon.co.kr/cm2/album/images/111/66/064/11166064_20230203163038_500.jpg,https://www.youtube.com/watch?v=pMzdpw4MGQ0
국내_포크／블루스,47,멜로망스,Happy Song,우리들의 블루스 OST Part 7,https://cdnimg.melon.co.kr/cm2/album/images/109/54/285/10954285_20220513162844_500.jpg,https://www.youtube.com/watch?v=d4yZmDvYBFY
국내_포크／블루스,48,10CM,애상,윤일상 작곡가 21주년 기념 앨범 I'm 21,https://cdnimg.melon.co.kr/cm/album/images/020/59/186/2059186_500.jpg,https://www.youtube.com/watch?v=R3JfuXLW2Hs
국내_포크／블루스,49,BIGBANG (빅뱅),IF YOU,D,https://cdnimg.melon.co.kr/cm/album/images/023/26/937/2326937_500.jpg,https://www.youtube.com/watch?v=7WJZkfw19TM
국내_포크／블루스,50,Mingginyu (밍기뉴),"나의 모든 이들에게,","나의 모든 이들에게,",https://cdnimg.melon.co.kr/cm2/album/images/111/31/342/11131342_20221226155509_500.jpg,https://www.youtube.com/watch?v=5NS6Hq66Ct8
국내_포크／블루스,51,볼빨간사춘기,싸운날,Half Album RED ICKLE,https://cdnimg.melon.co.kr/cm/album/images/026/80/986/2680986_500.jpg,https://www.youtube.com/watch?v=1ri7I32Auhg
국내_포크／블루스,52,허회경,그렇게 살아가는 것,그렇게 살아가는 것,https://cdnimg.melon.co.kr/cm2/album/images/108/32/623/10832623_20220105113756_500.jpg,https://www.youtube.com/watch?v=hmOOkmynj4A
국내_포크／블루스,53,샘김 (Sam Kim),여름비,그 해 우리는 OST Part.8,https://cdnimg.melon.co.kr/cm2/album/images/108/36/345/10836345_20220107162848_500.jpg,https://www.youtube.com/watch?v=rFYcvrKkr90
국내_포크／블루스,54,김필,청춘 (Feat. 김창완),응답하라 1988 OST Part.1,https://cdnimg.melon.co.kr/cm/album/images/026/48/091/2648091_500.jpg,https://www.youtube.com/watch?v=jqZ2Ie4pd30
국내_포크／블루스,55,10CM,pet,4.0,https://cdnimg.melon.co.kr/cm/album/images/100/93/077/10093077_500.jpg,https://www.youtube.com/watch?v=F4K1mMDlsj0
국내_포크／블루스,56,어쿠스틱 콜라보,"그대와 나, 설레임 (Feat. 소울맨)",Unplugged,https://cdnimg.melon.co.kr/cm/album/images/020/18/706/2018706_500.jpg,https://www.youtube.com/watch?v=XKaUjwE_Los
국내_포크／블루스,57,볼빨간사춘기,빈칸을 채워주시오,사춘기집Ⅱ 꽃 본 나비,https://cdnimg.melon.co.kr/cm2/album/images/104/27/559/10427559_20200513160836_500.jpg,https://www.youtube.com/watch?v=Ppy2rRPKwmQ
국내_포크／블루스,58,볼빨간사춘기,X Song,Full Album RED PLANET,https://cdnimg.melon.co.kr/cm/album/images/027/07/131/2707131_500.jpg,https://www.youtube.com/watch?v=V05wGBMLRcY
국내_포크／블루스,59,오왠 (O.WHEN),Picnic,When I Begin,https://cdnimg.melon.co.kr/cm/album/images/026/83/581/2683581_500.jpg,https://www.youtube.com/watch?v=FNXbifUOsvw
국내_포크／블루스,60,어쿠루브,그게 뭐라고,그게 뭐라고,https://cdnimg.melon.co.kr/cm/album/images/022/80/781/2280781_500.jpg,https://www.youtube.com/watch?v=mT5TVw1_8PA
국내_포크／블루스,61,신현희와김루트,오빠야,신현희와김루트,https://cdnimg.melon.co.kr/cm/album/images/023/06/170/2306170_500.jpg,https://www.youtube.com/watch?v=OmjN_b07syo
국내_포크／블루스,62,이무진,가을 타나 봐,가을 타나 봐 (REVIBE Vol.4),https://cdnimg.melon.co.kr/cm2/album/images/107/12/767/10712767_20210913165623_500.jpg,https://www.youtube.com/watch?v=WHkQtNBCRQo
