장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
국내_인디음악,91,데이브레이크 (DAYBREAK),꽃길만 걷게 해줄게,WITH,https://cdnimg.melon.co.kr/cm/album/images/026/90/683/2690683_500.jpg,https://www.youtube.com/watch?v=1ZcDKVK-veM
국내_인디음악,92,문문 (MoonMoon),비행운,LIFE IS BEAUTY FULL,https://cdnimg.melon.co.kr/cm/album/images/100/13/929/10013929_500.jpg,https://www.youtube.com/watch?v=FvOBwRWaGZg
국내_인디음악,93,죠지,바라봐줘요,바라봐줘요,https://cdnimg.melon.co.kr/cm/album/images/102/53/396/10253396_500.jpg,https://www.youtube.com/watch?v=U8XHwiMOyWQ
국내_인디음악,94,뜨거운 감자,고백,시소,https://cdnimg.melon.co.kr/cm/album/images/008/42/655/842655_500.jpg,https://www.youtube.com/watch?v=CsG2PVYwZro
국내_인디음악,95,검정치마,나랑 아니면,TEAM BABY,https://cdnimg.melon.co.kr/cm/album/images/100/66/921/10066921_500.jpg,https://www.youtube.com/watch?v=0dRo5Kbgx6c
국내_인디음악,96,멜로망스,인사,인사,https://cdnimg.melon.co.kr/cm/album/images/103/05/070/10305070_500.jpg,https://www.youtube.com/watch?v=gu9mkJtE6jQ
국내_인디음악,97,오반,허리춤,허리춤,https://cdnimg.melon.co.kr/cm2/album/images/106/32/920/10632920_20210621135204_500.jpg,https://www.youtube.com/watch?v=90HvVK6fCUE
국내_인디음악,98,"PATEKO (파테코), Jayci yucca (제이씨 유카), Kid Wine",작은 날,어서와요 키카코 하우스 2,https://cdnimg.melon.co.kr/cm2/album/images/111/34/378/11134378_20221229113303_500.jpg,https://www.youtube.com/watch?v=8tV3RIbVWek
국내_인디음악,99,마틴스미스,봄 그리고 너,봄 그리고 너,https://cdnimg.melon.co.kr/cm/album/images/100/57/740/10057740_500.jpg,https://www.youtube.com/watch?v=npU-ZlTPNtA
국내_인디음악,100,볼빨간사춘기,워커홀릭,Two Five,https://cdnimg.melon.co.kr/cm2/album/images/103/27/581/10327581_500.jpg,https://www.youtube.com/watch?v=mrAIqeULUL0
