장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
그외_OST,29,볼빨간사춘기,처음부터 너와 나,군주 - 가면의 주인 OST Part.2,https://cdnimg.melon.co.kr/cm/album/images/100/62/351/10062351_500.jpg,https://www.youtube.com/watch?v=TmV7k1yKdps
그외_OST,30,이무진,비와 당신,슬기로운 의사생활 시즌2 OST Part 1,https://cdnimg.melon.co.kr/cm2/album/images/106/31/122/10631122_20210617142653_500.jpg,https://www.youtube.com/watch?v=edbIsqPlJ8w
그외_OST,31,"Charlie Puth, Wiz Khalifa",See You Again,분노의 질주: 더 세븐 OST,https://cdnimg.melon.co.kr/cm/album/images/023/09/376/2309376_500.jpg,https://www.youtube.com/watch?v=RgKAFK5djSk
그외_OST,32,태연 (TAEYEON),그대라는 시,호텔 델루나 OST Part.3,https://cdnimg.melon.co.kr/cm/album/images/103/09/213/10309213_500.jpg,https://www.youtube.com/watch?v=lIyvkOxRXng
그외_OST,33,원슈타인,존재만으로,스물다섯 스물하나 OST Part 4,https://cdnimg.melon.co.kr/cm2/album/images/108/80/569/10880569_20220225143552_500.jpg,https://www.youtube.com/watch?v=fIHVryTd7GQ
그외_OST,34,10CM,봄 to 러브,우리들의 블루스 OST Part 3,https://cdnimg.melon.co.kr/cm2/album/images/109/29/204/10929204_20220422113644_500.jpg,https://www.youtube.com/watch?v=9rNh1RXZgt0
그외_OST,35,Crush,Beautiful,도깨비 OST Part 4,https://cdnimg.melon.co.kr/cm/album/images/100/24/106/10024106_500.jpg,https://www.youtube.com/watch?v=W0cs6ciCt_k
그외_OST,36,RADWIMPS (래드윔프스),カナタハルカ / KANATA HALUKA,Suzume(스즈메의 문단속/すずめの戸締まり),https://cdnimg.melon.co.kr/cm2/album/images/111/00/413/11100413_20221110174311_500.jpg,https://www.youtube.com/watch?v=g8kgCIBr53I
그외_OST,37,Adam Levine,Lost Stars,Begin Again - Music From And Inspired By The Original Motion Picture,https://cdnimg.melon.co.kr/cm/album/images/022/66/865/2266865_500.jpg,https://www.youtube.com/watch?v=cL4uhaQ58Rk
그외_OST,38,태연 (TAEYEON),만약에,쾌도 홍길동 OST,https://cdnimg.melon.co.kr/cm/album/images/003/66/925/366925_500.jpg,https://www.youtube.com/watch?v=jJKHTJy_eek
그외_OST,39,어쿠스틱 콜라보,"묘해, 너와",연애의 발견 OST Part 4,https://cdnimg.melon.co.kr/cm/album/images/022/79/896/2279896_500.jpg,https://www.youtube.com/watch?v=9aD4P4Qwg-o
그외_OST,40,다비치,이 사랑,태양의 후예 OST Part.3,https://cdnimg.melon.co.kr/cm/album/images/026/69/778/2669778_500.jpg,https://www.youtube.com/watch?v=XyzaMpAVm3s
그외_OST,41,검정치마,"기다린 만큼, 더",또 오해영 OST Part.7,https://cdnimg.melon.co.kr/cm/album/images/026/90/838/2690838_500.jpg,https://www.youtube.com/watch?v=uG2se-8-BzE
