장르,순위,아티스트,곡명,앨범,앨범이미지,유튜브링크
해외_포크／블루스／컨트리,71,Alexander Cardinale,Made For You,Made For You,https://cdnimg.melon.co.kr/cm/album/images/026/63/156/2663156_500.jpg,https://www.youtube.com/watch?v=nY9H2GiEX9w
해외_포크／블루스／컨트리,72,Us The Duo,Better Together,Better Together,https://cdnimg.melon.co.kr/cm/album/images/023/16/660/2316660_500.jpg,https://www.youtube.com/watch?v=ll09F5mVwb8
해외_포크／블루스／컨트리,73,Gabby Barrett,I Hope (feat. Charlie Puth),Goldmine,https://cdnimg.melon.co.kr/cm2/album/images/104/19/632/10419632_20200615114011_500.jpg,https://www.youtube.com/watch?v=fDFdVIp6rHg
해외_포크／블루스／컨트리,74,"John Denver, Placido Domingo",Perhaps Love,"John Denver's Greatest Hits, Volume 3",https://cdnimg.melon.co.kr/cm/album/images/102/61/622/10261622_500.jpg,https://www.youtube.com/watch?v=pvwDNgfHv5Y
해외_포크／블루스／컨트리,75,Morgan Wallen,Last Night,One Thing At A Time,https://cdnimg.melon.co.kr/cm2/album/images/111/94/381/11194381_20230302133941_500.jpg,https://www.youtube.com/watch?v=bUjPPBxbQrQ
해외_포크／블루스／컨트리,76,Morgan Wallen,You Proof,You Proof,https://cdnimg.melon.co.kr/cm2/album/images/109/53/567/10953567_20220513135331_500.jpg,https://www.youtube.com/watch?v=3CkLMG5NwUg
해외_포크／블루스／컨트리,77,Dan + Shay,I Should Probably Go To Bed,I Should Probably Go To Bed,https://cdnimg.melon.co.kr/cm2/album/images/104/70/845/10470845_20200803120236_500.jpg,https://www.youtube.com/watch?v=0HO_tNU8iGs
해외_포크／블루스／컨트리,78,Family Of The Year,Hero,Hero,https://cdnimg.melon.co.kr/cm2/album/images/104/61/039/10461039_20200715105833_500.jpg,https://www.youtube.com/watch?v=mYFaghHyMKc
해외_포크／블루스／컨트리,79,Kings Of Convenience,Boat Behind,Declaration Of Dependence,https://cdnimg.melon.co.kr/cm/album/images/006/83/552/683552_500.jpg,https://www.youtube.com/watch?v=df2K91QSqJE
해외_포크／블루스／컨트리,80,"Chevy, Nalba",Morning Coffee,Morning Coffee,https://cdnimg.melon.co.kr/cm2/album/images/106/97/991/10697991_20210831095841_500.jpg,https://www.youtube.com/watch?v=B4gXEOUdsvo
