성별,세대,아티스트,곡명,앨범명,앨범이미지,유튜브링크
남성,30,아이유(IU),밤편지,밤편지,https://musicmeta-phinf.pstatic.net/album/001/855/1855408.jpg,https://www.youtube.com/watch?v=BzYnNdJhZQw
남성,30,씨야(SeeYa),유죄,The First Mind,https://musicmeta-phinf.pstatic.net/album/000/037/37647.jpg,https://www.youtube.com/watch?v=eyNC0fa93hw
남성,30,씨야(SeeYa),그래도 좋아,California Dream,https://musicmeta-phinf.pstatic.net/album/000/135/135000.jpg,https://www.youtube.com/watch?v=e-jC6pnj8cM
남성,30,Seatbelts,Tank!,COWBOY BEBOP (Original Motion Picture Soundtrack),https://musicmeta-phinf.pstatic.net/album/004/706/4706703.jpg,https://www.youtube.com/watch?v=UFFa0QoHWvE
남성,30,시드 사운드,Midnight Blue,Innocent Eyes,https://musicmeta-phinf.pstatic.net/album/000/046/46240.jpg,https://www.youtube.com/watch?v=cqIN5K6bsNQ
남성,30,S.E.S.,Tell Me,Love,https://musicmeta-phinf.pstatic.net/album/000/002/2095.jpg,https://www.youtube.com/watch?v=_YiCVqlAy8I
남성,30,S.E.S.,꿈을 모아서 (Just In Love),Surprise,https://musicmeta-phinf.pstatic.net/album/000/002/2692.jpg,https://www.youtube.com/watch?v=9FYaubqsB2Y
남성,30,S.E.S.,달리기,Choose My Life-U,https://musicmeta-phinf.pstatic.net/album/000/002/2814.jpg,https://www.youtube.com/watch?v=TtSsWBDvrF4
남성,30,S.E.S.,"Oh, My Love",S.E.S,https://musicmeta-phinf.pstatic.net/album/000/001/1846.jpg,https://www.youtube.com/watch?v=pFoTm7KbII0
남성,30,S.E.S.,너를 사랑해,Dreams Come True,https://musicmeta-phinf.pstatic.net/album/000/001/1845.jpg,https://www.youtube.com/watch?v=guTWZjpy5CI
남성,30,S.E.S.,감싸 안으며 (Show Me Your Love),A Letter From Green Land,https://musicmeta-phinf.pstatic.net/album/000/002/2547.jpg,https://www.youtube.com/watch?v=f7Vy_dP1zFY
남성,30,럼블 피쉬,한사람을 위한 마음,한사람을 위한 마음 (Single),https://musicmeta-phinf.pstatic.net/album/000/153/153828.jpg,https://www.youtube.com/watch?v=qyTIzN30sE4
남성,30,럼블 피쉬,봄이 되어 꽃은 피고,Open The Safe,https://musicmeta-phinf.pstatic.net/album/000/046/46587.jpg,https://www.youtube.com/watch?v=XmO5xonNTrk
남성,30,럼블 피쉬,그대 내게 다시,그대 내게 다시 (Digital Single),https://musicmeta-phinf.pstatic.net/album/000/060/60564.jpg,https://www.youtube.com/watch?v=T1yYvPWH7Rw
남성,30,럼블 피쉬,비와 당신 (영화 '라디오스타' 삽입곡),Memory For You,https://musicmeta-phinf.pstatic.net/album/000/149/149836.jpg,https://www.youtube.com/watch?v=rCim2a9h69M
남성,30,럼블 피쉬,Smile Again,Open The Safe,https://musicmeta-phinf.pstatic.net/album/000/046/46587.jpg,https://www.youtube.com/watch?v=eshNApdKJ5g
남성,30,럼블 피쉬,I Go,I Go,https://musicmeta-phinf.pstatic.net/album/000/039/39810.jpg,https://www.youtube.com/watch?v=FwuZKJSrGAg
남성,30,Rihanna,Take A Bow,Take A Bow,https://musicmeta-phinf.pstatic.net/album/002/833/2833701.jpg,https://www.youtube.com/watch?v=J3UjJ4wKLkg
남성,30,Rihanna,Umbrella (Feat. JAY Z),Good Girl Gone Bad: Reloaded,https://musicmeta-phinf.pstatic.net/album/003/078/3078584.jpg,https://www.youtube.com/watch?v=CvBfHwUxHIk
남성,30,Rhapsody Of Fire,Emerald Sword,Symphony Of Enchated Lands,https://musicmeta-phinf.pstatic.net/album/000/651/651884.jpg,https://www.youtube.com/watch?v=y5kLxQGbRYg
남성,30,라디 (Ra.D),I'm In Love,Realcollabo,https://musicmeta-phinf.pstatic.net/album/000/150/150891.jpg,https://www.youtube.com/watch?v=46CgSGAQqQ4
남성,30,프라이머리,"마네퀸 (Mannequin) (Feat. Beenzino, 수란)",2,https://musicmeta-phinf.pstatic.net/album/000/571/571283.jpg,https://www.youtube.com/watch?v=ZeGm7MDq2fo
남성,30,Portrait,How Deep Is Your Love,All That Matters,https://musicmeta-phinf.pstatic.net/album/000/029/29887.jpg,https://www.youtube.com/watch?v=IO2FVJhMjqg
남성,30,파니니,사랑은 갑자기 올까요,사랑은 갑자기 올까요,https://musicmeta-phinf.pstatic.net/album/000/314/314709.jpg,https://www.youtube.com/watch?v=Bk02d8smazc
남성,30,패닉,왼손잡이,Panic,https://musicmeta-phinf.pstatic.net/album/000/001/1878.jpg,https://www.youtube.com/watch?v=xElyBcLvlaM
남성,30,아웃사이더,피에로의 눈물 (Feat. 무웅 of 배치기),Maestro,https://musicmeta-phinf.pstatic.net/album/000/157/157428.jpg,https://www.youtube.com/watch?v=2gwSmsERM8s
남성,30,NS 윤지,Talk Talk Talk,Talk Talk Talk,https://musicmeta-phinf.pstatic.net/album/000/194/194177.jpg,https://www.youtube.com/watch?v=ngFnomnQueU
남성,30,Shiro Sagisu,"Both of You,Dance Like You Want to Win! (B-12)",NEON GENESIS EVANGELION SOUNDTRACK 25th ANNIVERSARY (신세기 에반게리온),https://musicmeta-phinf.pstatic.net/album/005/010/5010549.jpg,https://www.youtube.com/watch?v=EVB85ivIETA
남성,30,Muse,Supermassive Black Hole,Black Holes＆Revelations,https://musicmeta-phinf.pstatic.net/album/000/040/40550.jpg,https://www.youtube.com/watch?v=Xsp3_a-PMTw
남성,30,먼데이키즈(Monday Kiz),이런 남자,Bye Bye Bye,https://musicmeta-phinf.pstatic.net/album/000/035/35226.jpg,https://www.youtube.com/watch?v=OH9b4MTCqCY
남성,30,먼데이키즈(Monday Kiz),흉터,Inside Story,https://musicmeta-phinf.pstatic.net/album/000/137/137919.jpg,https://www.youtube.com/watch?v=7oZmVbdFEjY
남성,30,Michael Jackson,Heal the World,Dangerous,https://musicmeta-phinf.pstatic.net/album/000/004/4525.jpg,https://www.youtube.com/watch?v=BWf-eARnf6U
남성,30,Michael Jackson,Smooth Criminal,Bad,https://musicmeta-phinf.pstatic.net/album/000/307/307100.jpg,https://www.youtube.com/watch?v=h_D3VFfhvs4
남성,30,Metallica,Enter Sandman,Metallica,https://musicmeta-phinf.pstatic.net/album/000/067/67770.jpg,https://www.youtube.com/watch?v=CD-E-LDc384
남성,30,메이다니(MAYDONI),몰라 Ing (Feat. 조권 & 정진운 of 2AM),7 Teen,https://musicmeta-phinf.pstatic.net/album/000/152/152119.jpg,https://www.youtube.com/watch?v=RiiNQgkJSD0
남성,30,Mariah Carey,Without You,Music Box,https://musicmeta-phinf.pstatic.net/album/000/004/4337.jpg,https://www.youtube.com/watch?v=Hat1Hc9SNwE
남성,30,Mariah Carey,I Stay In Love,E=MC2,https://musicmeta-phinf.pstatic.net/album/005/219/5219945.jpg,https://www.youtube.com/watch?v=5C5JFDEGj8A
남성,30,밀크(M.I.L.K),Sad Letter,With Freshness,https://musicmeta-phinf.pstatic.net/album/000/001/1614.jpg,https://www.youtube.com/watch?v=WZw6TfBqLCo
남성,30,엠씨더맥스(M.C the MAX),행복하지 말아요,Solitude Love…,https://musicmeta-phinf.pstatic.net/album/000/029/29274.jpg,https://www.youtube.com/watch?v=MIyd1hnCmGs
남성,30,엠씨더맥스(M.C the MAX),Returns,RETURNS,https://musicmeta-phinf.pstatic.net/album/000/047/47455.jpg,https://www.youtube.com/watch?v=I4JX4CzfI6E
남성,30,엠투엠 (M To M),새까맣게,The Colorful Voices,https://musicmeta-phinf.pstatic.net/album/000/134/134563.jpg,https://www.youtube.com/watch?v=HRoRZsNr1v0
남성,30,러브홀릭,화분 (커피프린스 1호점 삽입곡),Nice Dream (나이스 드림),https://musicmeta-phinf.pstatic.net/album/000/038/38928.jpg,https://www.youtube.com/watch?v=hT98BToGE3k
남성,30,러브홀릭,이별 못한 이별 (내 이름은 김삼순),Dramatic＆Cinematic (드라마틱 앤드 시네마틱),https://musicmeta-phinf.pstatic.net/album/000/137/137097.jpg,https://www.youtube.com/watch?v=p-0IjdZ7BrQ
남성,30,러브홀릭,우리 사랑하지만 (어느 멋진 날),Dramatic＆Cinematic (드라마틱 앤드 시네마틱),https://musicmeta-phinf.pstatic.net/album/000/137/137097.jpg,https://www.youtube.com/watch?v=hq_kfOPjmGw
남성,30,러브홀릭,다시 피운 꽃,Florist (플로리스트),https://musicmeta-phinf.pstatic.net/album/000/002/2997.jpg,https://www.youtube.com/watch?v=QsWLsE7tpGk
남성,30,러브홀릭,그대만 있다면,Nice Dream (나이스 드림),https://musicmeta-phinf.pstatic.net/album/000/038/38928.jpg,https://www.youtube.com/watch?v=0iYnPgJDkZs
남성,30,러브홀릭,My Dear..,Invisible Things,https://musicmeta-phinf.pstatic.net/album/000/028/28201.jpg,https://www.youtube.com/watch?v=lP3hE1sRseY
남성,30,Kiroro,Best Friend,J-POP도 듣고 일본어도 배우고 (Kiroro Best),https://musicmeta-phinf.pstatic.net/album/000/194/194224.jpg,https://www.youtube.com/watch?v=OGACI56J34A
남성,30,Katy Perry,Firework,Teenage Dream,https://musicmeta-phinf.pstatic.net/album/000/178/178489.jpg,https://www.youtube.com/watch?v=QGJuMBdaqIw
남성,30,K2김성면,유리의 성,Time To Time,https://musicmeta-phinf.pstatic.net/album/000/002/2875.jpg,https://www.youtube.com/watch?v=96JZsHVw240
남성,30,JUNIEL,바보 (With 정용화(CNBLUE)),My First June,https://musicmeta-phinf.pstatic.net/album/000/321/321220.jpg,https://www.youtube.com/watch?v=fL_q3aaG8IE
남성,30,죠앤,낙서 속에 가득한 그대,First Love,https://musicmeta-phinf.pstatic.net/album/000/001/1567.jpg,https://www.youtube.com/watch?v=sltZP7oB76A
남성,30,죠앤,순수,First Love,https://musicmeta-phinf.pstatic.net/album/000/001/1567.jpg,https://www.youtube.com/watch?v=PnHLJ9ZhXVw
남성,30,Jessie J,Price Tag (Feat. B.O.B.),Who You Are (Deluxe Edition),https://musicmeta-phinf.pstatic.net/album/000/300/300447.jpg,https://www.youtube.com/watch?v=qMxX-QOV9tI
남성,30,"Jason Weaver, Laura Williams, Rowan Atkinson","I Just Can't Wait to Be King (From ""The Lion King"" Soundtrack)",The Lion King: Special Edition,https://musicmeta-phinf.pstatic.net/album/000/023/23064.jpg,https://www.youtube.com/watch?v=INugjPMaOWs
남성,30,Jason Mraz,Lucky (Feat. Colbie Caillat),"We Sing, We Dance, We Steal Things",https://musicmeta-phinf.pstatic.net/album/000/142/142534.jpg,https://www.youtube.com/watch?v=acvIVA9-FMQ
남성,30,제이(J.ae),어제처럼,In Love,https://musicmeta-phinf.pstatic.net/album/000/001/1424.jpg,https://www.youtube.com/watch?v=J6BSDlALQ70
남성,30,제이레빗(J Rabbit),요즘 너 말야,Take One (Single),https://musicmeta-phinf.pstatic.net/album/000/183/183259.jpg,https://www.youtube.com/watch?v=tL75qyvHXAs
남성,30,아이유(IU),입술 사이 (50cm),Modern Times,https://musicmeta-phinf.pstatic.net/album/000/397/397932.jpg,https://www.youtube.com/watch?v=sBVca5KOpkM
남성,30,아이유(IU),누구나 비밀은 있다 (Feat. 가인 of Brown Eyed Girls),Modern Times,https://musicmeta-phinf.pstatic.net/album/000/397/397932.jpg,https://www.youtube.com/watch?v=lD5STtoEGG4
남성,30,아이유(IU),내 손을 잡아,최고의 사랑 OST Part 4,https://musicmeta-phinf.pstatic.net/album/000/196/196847.jpg,https://www.youtube.com/watch?v=3iM_06QeZi8
남성,30,아이유(IU),금요일에 만나요 (Feat. 장이정 of HISTORY),3집 Modern Times – Epilogue,https://musicmeta-phinf.pstatic.net/album/000/408/408980.jpg,https://www.youtube.com/watch?v=EiVmQZwJhsA
남성,30,아이유(IU),Rain Drop,잔소리,https://musicmeta-phinf.pstatic.net/album/000/174/174182.jpg,https://www.youtube.com/watch?v=EQzqq0LNlto
남성,30,아이유(IU),Obliviate,Modern Times,https://musicmeta-phinf.pstatic.net/album/000/397/397932.jpg,https://www.youtube.com/watch?v=jxyVnTjUDTQ
남성,30,아이유(IU),하루 끝,스무 살의 봄,https://musicmeta-phinf.pstatic.net/album/000/319/319680.jpg,https://www.youtube.com/watch?v=gJtNx3P02Z4
남성,30,아이유(IU),마쉬멜로우,IU...IM,https://musicmeta-phinf.pstatic.net/album/000/164/164565.jpg,https://www.youtube.com/watch?v=slT80EySpKk
남성,30,에피톤 프로젝트(Epitone Project),"봄날, 벚꽃 그리고 너",긴 여행의 시작,https://musicmeta-phinf.pstatic.net/album/000/153/153487.jpg,https://www.youtube.com/watch?v=48QW6bVmTaI
남성,30,에피톤 프로젝트(Epitone Project),그대는 어디에 (Feat. 한희정),긴 여행의 시작,https://musicmeta-phinf.pstatic.net/album/000/153/153487.jpg,https://www.youtube.com/watch?v=PkfLg5WNReo
남성,30,에픽하이 (EPIK HIGH),우산 (Feat. 윤하),"Pieces, Part One",https://musicmeta-phinf.pstatic.net/album/000/138/138893.jpg,https://www.youtube.com/watch?v=NIPtyAKxlRs
남성,30,에픽하이 (EPIK HIGH),Love Love Love (Feat. Yoong Jin of Casker),Remapping The Human Soul,https://musicmeta-phinf.pstatic.net/album/000/044/44954.jpg,https://www.youtube.com/watch?v=qdr0fZbuffY
남성,30,에픽하이 (EPIK HIGH),1분 1초 (Feat. 타루),LOVESCREAM,https://musicmeta-phinf.pstatic.net/album/000/147/147529.jpg,https://www.youtube.com/watch?v=TzW9uwfSMv4
남성,30,에픽하이 (EPIK HIGH),헤픈엔딩 (Feat. 조원선 of 롤러코스터),신발장,https://musicmeta-phinf.pstatic.net/album/000/459/459084.jpg,https://www.youtube.com/watch?v=5YeLkmGu6og
남성,30,타블로,나쁘다 (Feat. 진실),"열꽃, Part 1",https://musicmeta-phinf.pstatic.net/album/000/209/209264.jpg,https://www.youtube.com/watch?v=v1NCS38xUzo
남성,30,Enya,Anywhere Is,Memory Of Trees,https://musicmeta-phinf.pstatic.net/album/000/067/67696.jpg,https://www.youtube.com/watch?v=xCV_m4715tQ
남성,30,Enya,Only If...,Paint The Sky With Stars,https://musicmeta-phinf.pstatic.net/album/000/020/20072.jpg,https://www.youtube.com/watch?v=2C68nicab4s
남성,30,다이나믹 듀오,고백(Go Back) (Feat.정인),Double Dynamite,https://musicmeta-phinf.pstatic.net/album/000/035/35083.jpg,https://www.youtube.com/watch?v=aIyiZDSeLwY
남성,30,다이나믹 듀오,어머니의 된장국 (Feat. Ra.D),Last Days,https://musicmeta-phinf.pstatic.net/album/000/145/145698.jpg,https://www.youtube.com/watch?v=Z615GozIocg
남성,30,드렁큰 타이거,8:45 Heaven,Sky Is The Limit,https://musicmeta-phinf.pstatic.net/album/000/061/61390.jpg,https://www.youtube.com/watch?v=WLbfzHb_Xfg
남성,30,디아(Dia),바보처럼 좋아해,My Story (1Carat),https://musicmeta-phinf.pstatic.net/album/000/182/182660.jpg,https://www.youtube.com/watch?v=jbjn28valo8
남성,30,데이라이트(Daylight),아는 여자,아는 여자 OST (Someone Special),https://musicmeta-phinf.pstatic.net/album/000/027/27868.jpg,https://www.youtube.com/watch?v=LMxlH79HPeM
남성,30,다비치,오늘따라 보고싶어서 그래,여름날의 추억,https://musicmeta-phinf.pstatic.net/album/000/385/385567.jpg,https://www.youtube.com/watch?v=iA9olaeQBvI
남성,30,다비치,물병,Vivid Summer Edition (1st Amaranth Repackage Album),https://musicmeta-phinf.pstatic.net/album/000/144/144152.jpg,https://www.youtube.com/watch?v=8m0HEwJljzA
남성,30,쿨(COOL),백설공주를 사랑한 일곱번째 난장이,Second Whisper,https://musicmeta-phinf.pstatic.net/album/000/002/2963.jpg,https://www.youtube.com/watch?v=GH50o4qNcFM
남성,30,클래지콰이,Romeo N Juliet,LOVE CHILD of the CENTURY,https://musicmeta-phinf.pstatic.net/album/000/060/60051.jpg,https://www.youtube.com/watch?v=2UUt0H6Xc8U
남성,30,Christina Aguilera,Beautiful,Beautiful,https://musicmeta-phinf.pstatic.net/album/000/006/6782.jpg,https://www.youtube.com/watch?v=eAfyFTzZDMM
남성,30,Christina Aguilera,Genie In A Bottle,Christina Aguilera,https://musicmeta-phinf.pstatic.net/album/000/004/4597.jpg,https://www.youtube.com/watch?v=kIDWgqDBNXA
남성,30,Christina Aguilera,The Voice Within,Stripped,https://musicmeta-phinf.pstatic.net/album/000/006/6736.jpg,https://www.youtube.com/watch?v=nA2k79EGHbc
남성,30,에피톤 프로젝트(Epitone Project),간격은 허물어졌다,긴 여행의 시작,https://musicmeta-phinf.pstatic.net/album/000/153/153487.jpg,https://www.youtube.com/watch?v=Ooiyind-uoU
남성,30,체리필터(cherryfilter),내게로 와,Made In Korea,https://musicmeta-phinf.pstatic.net/album/000/002/2903.jpg,https://www.youtube.com/watch?v=TgseVMSkK0M
남성,30,캐스커(Casker),Undo,여정 (旅程),https://musicmeta-phinf.pstatic.net/album/000/334/334173.jpg,https://www.youtube.com/watch?v=Jiv5Cfhq0Ng
남성,30,캐스커(Casker),나쁘게,여정 (旅程),https://musicmeta-phinf.pstatic.net/album/000/334/334173.jpg,https://www.youtube.com/watch?v=WP_NjdS1ejE
남성,30,dosii(도시),lovememore.,dosii,https://musicmeta-phinf.pstatic.net/album/002/883/2883502.jpg,https://www.youtube.com/watch?v=9TSPbfbJUkQ
남성,30,버즈,Monologue,Morning Of Buzz,https://musicmeta-phinf.pstatic.net/album/000/003/3118.jpg,https://www.youtube.com/watch?v=yQ7X3mUl_F0
남성,30,Bruno Mars,Marry You,Doo-Wops & Hooligans,https://musicmeta-phinf.pstatic.net/album/000/189/189746.jpg,https://www.youtube.com/watch?v=dElRVQFqj-k
남성,30,Bruno Mars,Just The Way You Are,Just The Way You Are,https://musicmeta-phinf.pstatic.net/album/000/178/178821.jpg,https://www.youtube.com/watch?v=LjhCEhWiKXk
남성,30,브라운 아이드 소울,아름다운 날들,Soul Free,https://musicmeta-phinf.pstatic.net/album/000/003/3102.jpg,https://www.youtube.com/watch?v=TcY_EkaZSNw
남성,30,브라운 아이드 소울,바보,Soul Free,https://musicmeta-phinf.pstatic.net/album/000/003/3102.jpg,https://www.youtube.com/watch?v=rlr3qImWZDE
남성,30,브라운 아이드 소울,그대와 둘이,"The Wind, The Sea, The Rain",https://musicmeta-phinf.pstatic.net/album/000/061/61957.jpg,https://www.youtube.com/watch?v=q6p2bvIF-yY
남성,30,브라운 아이드 소울,그대 (Original Ver.),그대,https://musicmeta-phinf.pstatic.net/album/000/179/179020.jpg,https://www.youtube.com/watch?v=ZsSsWeAJCwM
남성,30,브라운 아이드 소울,Always be there,Always be there,https://musicmeta-phinf.pstatic.net/album/000/401/401346.jpg,https://www.youtube.com/watch?v=SkAHMY2SEs8
남성,30,브라운 아이즈,언제나 그랬죠,Brown Eyes,https://musicmeta-phinf.pstatic.net/album/000/002/2661.jpg,https://www.youtube.com/watch?v=LB3Lfs_bGqU
남성,30,브라운 아이즈,가지마 가지마,Two Things Needed For The Same Purpose And 5 Objets,https://musicmeta-phinf.pstatic.net/album/000/143/143692.jpg,https://www.youtube.com/watch?v=iwMjXaxytTY
남성,30,브라운 아이즈,비오는 압구정,Reason 4 Breathing?,https://musicmeta-phinf.pstatic.net/album/000/002/2956.jpg,https://www.youtube.com/watch?v=wVvJvc-QNUs
남성,30,브라운 아이즈,벌써 일년,Brown Eyes,https://musicmeta-phinf.pstatic.net/album/000/002/2661.jpg,https://www.youtube.com/watch?v=LZlIqfMn4cc
남성,30,브라운아이드걸스,잠에 취해,Sound-G Sign,https://musicmeta-phinf.pstatic.net/album/000/163/163931.jpg,https://www.youtube.com/watch?v=yiPfqfC3zd4
남성,30,브라운아이드걸스,My Style (Hidden Track),My Style (Hidden Track),https://musicmeta-phinf.pstatic.net/album/000/148/148812.jpg,https://www.youtube.com/watch?v=bwh897651d4
남성,30,브라운아이드걸스,You,My Style,https://musicmeta-phinf.pstatic.net/album/000/146/146976.jpg,https://www.youtube.com/watch?v=bNlvgUgbifE
남성,30,브라운아이드걸스,클렌징크림,클렌징크림,https://musicmeta-phinf.pstatic.net/album/000/211/211183.jpg,https://www.youtube.com/watch?v=PSKRffDyWog
남성,30,브라운아이드걸스,오아시스 (Feat. 이재훈),내가 여름이다,https://musicmeta-phinf.pstatic.net/album/000/060/60245.jpg,https://www.youtube.com/watch?v=IMTZQpvL9Ww
남성,30,브라운아이드걸스,Hold The Line (Feat. 조PD),Hold The Line,https://musicmeta-phinf.pstatic.net/album/000/039/39681.jpg,https://www.youtube.com/watch?v=FjoMFq6rVjg
남성,30,브라운아이드걸스,LOVE,With L.O.V.E,https://musicmeta-phinf.pstatic.net/album/000/135/135373.jpg,https://www.youtube.com/watch?v=QT4fRKguwO0
남성,30,브라운아이드걸스,겨우,My Style,https://musicmeta-phinf.pstatic.net/album/000/146/146976.jpg,https://www.youtube.com/watch?v=dHy-dyxFplA
남성,30,브라운아이드걸스,하필이면,떠나라 미스김,https://musicmeta-phinf.pstatic.net/album/000/061/61408.jpg,https://www.youtube.com/watch?v=QMzUyEW-rp4
남성,30,브라운 아이즈,FOR YOU (돌아가줘),Reason 4 Breathing?,https://musicmeta-phinf.pstatic.net/album/000/002/2956.jpg,https://www.youtube.com/watch?v=JJkQ9TxCd_o
남성,30,Britney Spears,Overprotected,Greatest Hits (My Prerogative),https://musicmeta-phinf.pstatic.net/album/000/028/28719.jpg,https://www.youtube.com/watch?v=PZYSiWHW8V0
남성,30,Britney Spears,...Baby One More Time,...Baby One More Time,https://musicmeta-phinf.pstatic.net/album/000/004/4558.jpg,https://www.youtube.com/watch?v=C-u5WLJ9Yk4
남성,30,보아(BoA),Spark,My Name BoA,https://musicmeta-phinf.pstatic.net/album/000/027/27735.jpg,https://www.youtube.com/watch?v=D96fv3gjgDA
남성,30,BMK,꽃피는 봄이오면,SOUL FOOD,https://musicmeta-phinf.pstatic.net/album/000/030/30139.jpg,https://www.youtube.com/watch?v=kg6rd9aKoTg
남성,30,뷰렛(Biuret),거짓말,"Be Full Of Spirit, Beautiful Violet",https://musicmeta-phinf.pstatic.net/album/000/047/47744.jpg,https://www.youtube.com/watch?v=sRTc79WgXHA
남성,30,빅마마,Break Away,Like The Bible,https://musicmeta-phinf.pstatic.net/album/000/002/2974.jpg,https://www.youtube.com/watch?v=ucLORf7dxCw
남성,30,Beyonce,Halo,I Am...Sasha Fierce,https://musicmeta-phinf.pstatic.net/album/000/149/149685.jpg,https://www.youtube.com/watch?v=bnVUHWCynig
남성,30,Backstreet Boys,Drowning,The Hits--Chapter One,https://musicmeta-phinf.pstatic.net/album/000/725/725688.jpg,https://www.youtube.com/watch?v=GZXHBgjQjNM
남성,30,Backstreet Boys,As Long as You Love Me,Backstreet's Back,https://musicmeta-phinf.pstatic.net/album/000/004/4634.jpg,https://www.youtube.com/watch?v=0Gl2QnHNpkA
남성,30,Avril Lavigne,Wish You Were Here,Goodbye Lullaby,https://musicmeta-phinf.pstatic.net/album/007/521/7521806.jpg,https://www.youtube.com/watch?v=VT1-sitWRtY
남성,30,Avril Lavigne,Sk8er Boi,Let Go,https://musicmeta-phinf.pstatic.net/album/000/015/15093.jpg,https://www.youtube.com/watch?v=TIy3n2b7V9k
남성,30,Avril Lavigne,4 Real,Goodbye Lullaby (Expanded Edition),https://musicmeta-phinf.pstatic.net/album/007/521/7521806.jpg,https://www.youtube.com/watch?v=93v6SGHKcvQ
남성,30,Atomic Kitten,If You Come To Me,Ladies Night,https://musicmeta-phinf.pstatic.net/album/000/006/6943.jpg,https://www.youtube.com/watch?v=mpIsPjiIXNk
남성,30,애즈원,Sonnet,Asone Season 1,https://musicmeta-phinf.pstatic.net/album/000/174/174765.jpg,https://www.youtube.com/watch?v=yaDR_Wrck4M
남성,30,애즈원,원하고 원망하죠,천만에요 (As One Vol.II),https://musicmeta-phinf.pstatic.net/album/000/002/2711.jpg,https://www.youtube.com/watch?v=kyoghOpNseY
남성,30,애즈원,아니길 바래요,Never Too Far,https://musicmeta-phinf.pstatic.net/album/000/002/2988.jpg,https://www.youtube.com/watch?v=q3D_dQa20ys
남성,30,H.E.R.,Let Me In,H.E.R.,https://musicmeta-phinf.pstatic.net/album/002/234/2234146.jpg,https://www.youtube.com/watch?v=l3SPIQN8evE
남성,30,헤이즈 (Heize),헤픈 우연,HAPPEN,https://musicmeta-phinf.pstatic.net/album/005/900/5900008.jpg,https://www.youtube.com/watch?v=AJPLgrfBiBo
남성,30,헤이즈 (Heize),비도 오고 그래서 (Feat. 신용재),/// (너 먹구름 비),https://musicmeta-phinf.pstatic.net/album/002/068/2068309.jpg,https://www.youtube.com/watch?v=afxLaQiLu-o
남성,30,헤이즈 (Heize),널 너무 모르고,/// (너 먹구름 비),https://musicmeta-phinf.pstatic.net/album/002/068/2068309.jpg,https://www.youtube.com/watch?v=vvkWaI91mLM
남성,30,아이유(IU),이 지금,Palette,https://musicmeta-phinf.pstatic.net/album/002/000/2000240.jpg,https://www.youtube.com/watch?v=2jCifqkrncw
남성,30,러블리즈,놀이공원,Hi~,https://musicmeta-phinf.pstatic.net/album/000/493/493674.jpg,https://www.youtube.com/watch?v=HVJgE7sxkmw
남성,30,러블리즈,안녕 (Hi~),Hi~,https://musicmeta-phinf.pstatic.net/album/000/493/493674.jpg,https://www.youtube.com/watch?v=3H85SIUCY_I
남성,30,러블리즈,어제처럼 굿나잇,Girls' Invasion,https://musicmeta-phinf.pstatic.net/album/000/462/462948.jpg,https://www.youtube.com/watch?v=K8xpDBBuyJI
남성,30,마마무(Mamamoo),넌 is 뭔들,Melting,https://musicmeta-phinf.pstatic.net/album/000/621/621001.jpg,https://www.youtube.com/watch?v=QbhmTM1cRro
남성,30,Mariah Carey,Angels Cry,Memoirs of an imperfect Angel (International Version),https://musicmeta-phinf.pstatic.net/album/000/162/162698.jpg,https://www.youtube.com/watch?v=DyGNfbKkMVE
남성,30,멜로망스(Melomance),선물,Moonlight,https://musicmeta-phinf.pstatic.net/album/002/110/2110252.jpg,https://www.youtube.com/watch?v=qYYJqWsBb1U
남성,30,Red Velvet (레드벨벳),Take It Slow,The 1st Mini Album 'Ice Cream Cake',https://musicmeta-phinf.pstatic.net/album/000/497/497091.jpg,https://www.youtube.com/watch?v=XOgjMJzY104
남성,30,Red Velvet (레드벨벳),사탕 (Candy),The 1st Mini Album 'Ice Cream Cake',https://musicmeta-phinf.pstatic.net/album/000/497/497091.jpg,https://www.youtube.com/watch?v=kyoQ4OAN7Pc
남성,30,씨야(SeeYa),어떻게 널 잊겠니,Lovely Sweet Heart,https://musicmeta-phinf.pstatic.net/album/000/060/60001.jpg,https://www.youtube.com/watch?v=RqNPgO6bpm0
남성,30,"Shawn Mendes, Camila Cabello",Señorita,Señorita,https://musicmeta-phinf.pstatic.net/album/003/072/3072037.jpg,https://www.youtube.com/watch?v=Pkh8UtuejGw
남성,30,타루(Taru),Love Today,RAINBOW,https://musicmeta-phinf.pstatic.net/album/000/143/143597.jpg,https://www.youtube.com/watch?v=BDuJEuwG76M
남성,30,가을방학,취미는 사랑 (Album Ver.),가을방학,https://musicmeta-phinf.pstatic.net/album/000/180/180291.jpg,https://www.youtube.com/watch?v=wNzHZbDukLY
남성,30,권진아,끝,웃긴 밤,https://musicmeta-phinf.pstatic.net/album/000/663/663471.jpg,https://www.youtube.com/watch?v=dbBMt5DNEtY
남성,30,권진아,이별 뒷면,이런 꽃 같은 엔딩 OST Part 2,https://musicmeta-phinf.pstatic.net/album/002/341/2341276.jpg,https://www.youtube.com/watch?v=BLUOsTosCsA
남성,30,김나영,봄 내음보다 너를,봄 내음보다 너를,https://musicmeta-phinf.pstatic.net/album/005/599/5599170.jpg,https://www.youtube.com/watch?v=NfmAb14lpzY
남성,30,김나영,솔직하게 말해서 나,솔직하게 말해서 나,https://musicmeta-phinf.pstatic.net/album/003/066/3066391.jpg,https://www.youtube.com/watch?v=FBX1ymWJVRk
